"__leidenCluster","__mclCluster","__mcodeCluster","Host_organism_taxid","interaction","irefindex_check","mean_prob_aff","method","name","numParticipants","OP_A","OP_B","OP_check","Predicted Classes","Probability Score","Regression Value","score_norm","selected","shared interaction","shared name","stringdb_check","uidA","uidA_irefindex","uidB","uidB_irefindex"
,"1","1","","interacts with","0","0.564122601","","TCTN1 (interacts with) TCTN3",,"0","0","0","1","0.726829268","0.401415933",,"false","interacts with","TCTN1 (interacts with) TCTN3","0","Q2MV58","","Q6NUS6",""
,"1",,"","interacts with","0","0.561711122","","TCTN1 (interacts with) FKBP10",,"0","0","0","1","0.72195122","0.401471024",,"false","interacts with","TCTN1 (interacts with) FKBP10","0","Q2MV58","","Q96AY3",""
,"1","1","","interacts with","0","0.561629924","","PSMD13 (interacts with) PSMA4",,"0","0","0","1","0.72195122","0.401308628",,"false","interacts with","PSMD13 (interacts with) PSMA4","0","Q9UNM6","","P25789",""
,"1",,"","interacts with","0","0.564068414","","PSMD13 (interacts with) AGR2",,"0","0","0","1","0.726829268","0.401307559",,"false","interacts with","PSMD13 (interacts with) AGR2","0","Q9UNM6","","O95994",""
"1","1","1","","interacts with","0","0.464216122","","PDIA2 (interacts with) BDP1",,"0","0","0","1","0.526829268","0.401602976",,"false","interacts with","PDIA2 (interacts with) BDP1","0","Q13087","","A6H8Y1",""
"1","1",,"","interacts with","0","0.46177709","","PDIA2 (interacts with) BOD1L1",,"0","0","0","1","0.52195122","0.401602961",,"false","interacts with","PDIA2 (interacts with) BOD1L1","0","Q13087","","Q8NFC6",""
"1","1","1","","interacts with","0","0.476426299","","AKAP17A (interacts with) PROCR",,"0","1","1","1","0.551219512","0.401633085",,"false","interacts with","AKAP17A (interacts with) PROCR","0","Q02040","","Q9UNN8",""
"1","1",,"","interacts with","0","0.461753047","","AKAP17A (interacts with) GTF2A1L",,"0","0","0","1","0.52195122","0.401554875",,"false","interacts with","AKAP17A (interacts with) GTF2A1L","0","Q02040","","Q9UNN4",""
"1","1",,"","interacts with","0","0.573890988","","UBE2I (interacts with) KCNA5",,"0","0","0","1","0.746341463","0.401440513",,"false","interacts with","UBE2I (interacts with) KCNA5","0","P63279","","P22460",""
"1","1",,"","interacts with","0","0.564143134","","UBE2I (interacts with) BMI1",,"0","0","0","1","0.726829268","0.401457001",,"false","interacts with","UBE2I (interacts with) BMI1","0","P63279","","P35226",""
"1","1",,"","interacts with","0","0.564075184","","UBE2I (interacts with) NONO",,"0","0","0","1","0.726829268","0.401321099",,"false","interacts with","UBE2I (interacts with) NONO","0","P63279","","Q15233",""
,"1",,"","interacts with","0","0.564135294","","UBE2I (interacts with) LNX2",,"0","0","0","1","0.726829268","0.401441319",,"false","interacts with","UBE2I (interacts with) LNX2","0","P63279","","Q8N448",""
,"1",,"","interacts with","0","0.593461934","","UBE2I (interacts with) PROP1",,"0","0","0","1","0.785365854","0.401558015",,"false","interacts with","UBE2I (interacts with) PROP1","0","P63279","","O75360",""
"1","1",,"","interacts with","0","0.573935967","","UBE2I (interacts with) XRCC5",,"0","0","0","1","0.746341463","0.40153047",,"false","interacts with","UBE2I (interacts with) XRCC5","0","P63279","","P13010",""
,"1",,"","interacts with","0","0.629976079","","UBE2I (interacts with) NVL",,"0","0","0","1","0.858536585","0.401415573",,"false","interacts with","UBE2I (interacts with) NVL","0","P63279","","O15381",""
,"1",,"","interacts with","0","0.583585753","","UBE2I (interacts with) SH3GLB1",,"0","0","0","1","0.765853659","0.401317847",,"false","interacts with","UBE2I (interacts with) SH3GLB1","0","P63279","","Q9Y371",""
,"1",,"","interacts with","0","0.590947507","","UBE2I (interacts with) TRIM55",,"0","0","0","1","0.780487805","0.401407209",,"false","interacts with","UBE2I (interacts with) TRIM55","0","P63279","","Q9BYV6",""
,"1",,"","interacts with","0","0.56407544","","UBE2I (interacts with) XRCC1",,"0","0","0","1","0.726829268","0.401321611",,"false","interacts with","UBE2I (interacts with) XRCC1","0","P63279","","P18887",""
"1","1",,"","interacts with","0","0.56162961","","UBE2I (interacts with) CALU",,"0","0","0","1","0.72195122","0.401308001",,"false","interacts with","UBE2I (interacts with) CALU","0","P63279","","O43852",""
"1","1",,"","interacts with","0","0.564068513","","UBE2I (interacts with) SLC2A1",,"0","0","0","1","0.726829268","0.401307758",,"false","interacts with","UBE2I (interacts with) SLC2A1","0","P63279","","P11166",""
"1",,,"","interacts with","0","0.56407519","","UBE2I (interacts with) NCOR2",,"0","0","0","1","0.726829268","0.401321113",,"false","interacts with","UBE2I (interacts with) NCOR2","0","P63279","","Q9Y618",""
,"1",,"","interacts with","0","0.564067916","","UBE2I (interacts with) CSGALNACT2",,"0","0","0","1","0.726829268","0.401306563",,"false","interacts with","UBE2I (interacts with) CSGALNACT2","0","P63279","","Q8N6G5",""
"1","1",,"","interacts with","0","0.564068312","","UBE2I (interacts with) THRB",,"0","0","0","1","0.726829268","0.401307356",,"false","interacts with","UBE2I (interacts with) THRB","0","P63279","","P10828",""
,"1",,"","interacts with","0","0.564101052","","UBE2I (interacts with) MAPK1IP1L",,"0","0","0","1","0.726829268","0.401372835",,"false","interacts with","UBE2I (interacts with) MAPK1IP1L","0","P63279","","Q8NDC0",""
"1","1",,"","interacts with","0","0.57147808","","UBE2I (interacts with) HNRNPM",,"0","0","0","1","0.741463415","0.401492745",,"false","interacts with","UBE2I (interacts with) HNRNPM","0","P63279","","P52272",""
,"1",,"","interacts with","0","0.561636384","","UBE2I (interacts with) UBA2",,"0","0","0","1","0.72195122","0.401321548",,"false","interacts with","UBE2I (interacts with) UBA2","0","P63279","","Q9UBT2",""
,"1",,"","interacts with","0","0.564068275","","UBE2I (interacts with) TRIM38",,"0","0","0","1","0.726829268","0.401307282",,"false","interacts with","UBE2I (interacts with) TRIM38","0","P63279","","O00635",""
,"1",,"","interacts with","0","0.576210166","","UBE2I (interacts with) AKAP17A",,"0","0","0","1","0.751219512","0.40120082",,"false","interacts with","UBE2I (interacts with) AKAP17A","0","P63279","","Q02040",""
"1","1",,"","interacts with","0","0.581146721","","UBE2I (interacts with) KLF3",,"0","0","0","1","0.76097561","0.401317832",,"false","interacts with","UBE2I (interacts with) KLF3","0","P63279","","P57682",""
"1","1",,"","interacts with","0","0.561525405","","UBE2I (interacts with) AGR2",,"0","0","0","1","0.72195122","0.40109959",,"false","interacts with","UBE2I (interacts with) AGR2","0","P63279","","O95994",""
,"1",,"","interacts with","0","0.617726356","","UBE2I (interacts with) RAD54B",,"0","0","0","1","0.834146341","0.401306371",,"false","interacts with","UBE2I (interacts with) RAD54B","0","P63279","","Q9Y620",""
,"1",,"","interacts with","0","0.566514258","","UBE2I (interacts with) RBM25",,"0","0","0","1","0.731707317","0.4013212",,"false","interacts with","UBE2I (interacts with) RBM25","0","P63279","","P49756",""
"1","1",,"","interacts with","0","0.573941915","","UBE2I (interacts with) SART1",,"0","0","0","1","0.746341463","0.401542366",,"false","interacts with","UBE2I (interacts with) SART1","0","P63279","","O43290",""
"1","1",,"","interacts with","0","0.461777178","","KCNJ12 (interacts with) REST",,"0","0","0","1","0.52195122","0.401603136",,"false","interacts with","KCNJ12 (interacts with) REST","0","Q14500","","Q13127",""
"1","1","1","","interacts with","0","0.464192258","","KCNJ12 (interacts with) ZKSCAN4",,"0","0","0","1","0.526829268","0.401555248",,"false","interacts with","KCNJ12 (interacts with) ZKSCAN4","0","Q14500","","Q969J2",""
"1","1","1","","interacts with","0","0.464192114","","KCNJ12 (interacts with) ZNF438",,"0","0","0","1","0.526829268","0.401554959",,"false","interacts with","KCNJ12 (interacts with) ZNF438","0","Q14500","","Q7Z4V0",""
,"1",,"","interacts with","0","0.461629284","","KCNJ12 (interacts with) WNT7A",,"0","0","0","1","0.52195122","0.401307348",,"false","interacts with","KCNJ12 (interacts with) WNT7A","0","Q14500","","O00755",""
"1","1","1","","interacts with","0","0.476387136","","KCNJ12 (interacts with) CCDC150",,"0","0","0","1","0.551219512","0.401554759",,"false","interacts with","KCNJ12 (interacts with) CCDC150","0","Q14500","","Q8NCX0",""
"1","1","1","","interacts with","0","0.469070098","","KCNJ12 (interacts with) FOXP1",,"0","0","0","1","0.536585366","0.40155483",,"false","interacts with","KCNJ12 (interacts with) FOXP1","0","Q14500","","Q9H334",""
"1","1",,"","interacts with","0","0.476387222","","KCNJ12 (interacts with) RABEP1",,"0","0","0","1","0.551219512","0.401554932",,"false","interacts with","KCNJ12 (interacts with) RABEP1","0","Q14500","","Q15276",""
"1","1","1","","interacts with","0","0.47638726","","KCNJ12 (interacts with) ALDH18A1",,"0","0","0","1","0.551219512","0.401555007",,"false","interacts with","KCNJ12 (interacts with) ALDH18A1","0","Q14500","","P54886",""
"1","1",,"","interacts with","0","0.476426173","","SHTN1 (interacts with) JUN",,"0","1","1","1","0.551219512","0.401632834","0.003533569","false","interacts with","SHTN1 (interacts with) JUN","1","A0MZ66","","P05412",""
"1","1",,"","interacts with","0","0.469070192","","SHTN1 (interacts with) SMAGP",,"0","0","0","1","0.536585366","0.401555018",,"false","interacts with","SHTN1 (interacts with) SMAGP","0","A0MZ66","","Q0VAQ4",""
"1","1",,"","interacts with","0","0.464192131","","SHTN1 (interacts with) H2BC18",,"0","0","0","1","0.526829268","0.401554993",,"false","interacts with","SHTN1 (interacts with) H2BC18","0","A0MZ66","","Q5QNW6",""
,,,"","interacts with","0","0.564291471","","SHTN1 (interacts with) LNX2",,"0","0","0","1","0.726829268","0.401753674",,"false","interacts with","SHTN1 (interacts with) LNX2","0","A0MZ66","","Q8N448",""
,,,"","interacts with","0","0.564357711","","SHTN1 (interacts with) UBA2",,"0","0","0","1","0.726829268","0.401886154",,"false","interacts with","SHTN1 (interacts with) UBA2","0","A0MZ66","","Q9UBT2",""
"1","1",,"","interacts with","0","0.476387076","","SHTN1 (interacts with) LSM6",,"0","0","0","1","0.551219512","0.401554639",,"false","interacts with","SHTN1 (interacts with) LSM6","0","A0MZ66","","P62312",""
"1","1",,"","interacts with","0","0.476387178","","SHTN1 (interacts with) TYROBP",,"0","0","0","1","0.551219512","0.401554844",,"false","interacts with","SHTN1 (interacts with) TYROBP","0","A0MZ66","","O43914",""
,,,"","interacts with","0","0.564068337","","SHTN1 (interacts with) SP2",,"0","0","0","1","0.726829268","0.401307406",,"false","interacts with","SHTN1 (interacts with) SP2","0","A0MZ66","","Q02086",""
"1","1",,"","interacts with","0","0.469070005","","SHTN1 (interacts with) RPL34",,"0","0","0","1","0.536585366","0.401554645",,"false","interacts with","SHTN1 (interacts with) RPL34","0","A0MZ66","","P49207",""
"1","1","1","","interacts with","0","0.476387083","","SHTN1 (interacts with) MRPS6",,"0","0","0","1","0.551219512","0.401554654",,"false","interacts with","SHTN1 (interacts with) MRPS6","0","A0MZ66","","P82932",""
"1","1","1","","interacts with","0","0.476387114","","SHTN1 (interacts with) H2BC26",,"0","0","0","1","0.551219512","0.401554715",,"false","interacts with","SHTN1 (interacts with) H2BC26","0","A0MZ66","","Q8N257",""
"1","1",,"","interacts with","0","0.476387173","","SHTN1 (interacts with) ZSWIM7",,"0","0","0","1","0.551219512","0.401554833",,"false","interacts with","SHTN1 (interacts with) ZSWIM7","0","A0MZ66","","Q19AV6",""
"1","1",,"","interacts with","0","0.476426321","","RASSF2 (interacts with) TRAF6",,"0","1","1","1","0.551219512","0.40163313",,"false","interacts with","RASSF2 (interacts with) TRAF6","0","P50749","","Q9Y4K3",""
"1","1",,"","interacts with","0","0.464192028","","RASSF2 (interacts with) CC2D1A",,"0","0","0","1","0.526829268","0.401554787",,"false","interacts with","RASSF2 (interacts with) CC2D1A","0","P50749","","Q6P1N0",""
"1","1",,"","interacts with","0","0.464192163","","RASSF2 (interacts with) NRG1",,"0","0","0","1","0.526829268","0.401555059",,"false","interacts with","RASSF2 (interacts with) NRG1","0","P50749","","Q02297",""
"1","1","1","","interacts with","0","0.476387094","","RASSF2 (interacts with) FILIP1",,"0","0","0","1","0.551219512","0.401554676",,"false","interacts with","RASSF2 (interacts with) FILIP1","0","P50749","","Q7Z7B0",""
,"1","1","","interacts with","0","0.603092406","","RASSF2 (interacts with) STK3",,"0","0","0","1","0.804878049","0.401306764",,"false","interacts with","RASSF2 (interacts with) STK3","0","P50749","","Q13188",""
"1","1",,"","interacts with","0","0.469070109","","RASSF2 (interacts with) SAMD15",,"0","0","0","1","0.536585366","0.401554852",,"false","interacts with","RASSF2 (interacts with) SAMD15","0","P50749","","Q9P1V8",""
"1","1",,"","interacts with","0","0.476387085","","RASSF2 (interacts with) NVL",,"0","0","0","1","0.551219512","0.401554657",,"false","interacts with","RASSF2 (interacts with) NVL","0","P50749","","O15381",""
"1","1","1","","interacts with","0","0.476387143","","RASSF2 (interacts with) PMS2",,"0","0","0","1","0.551219512","0.401554774",,"false","interacts with","RASSF2 (interacts with) PMS2","0","P50749","","P54278",""
,"1","1","","interacts with","0","0.573935898","","RASSF2 (interacts with) OFD1",,"0","0","0","1","0.746341463","0.401530333",,"false","interacts with","RASSF2 (interacts with) OFD1","0","P50749","","O75665",""
,"1","1","","interacts with","0","0.6177265","","RASSF2 (interacts with) DLST",,"0","0","0","1","0.834146341","0.401306659",,"false","interacts with","RASSF2 (interacts with) DLST","0","P50749","","P36957",""
,"1",,"","interacts with","1","0.60312993","","RASSF2 (interacts with) SUV39H1",,"0","0","0","1","0.804878049","0.40138181",,"false","interacts with","RASSF2 (interacts with) SUV39H1","0","P50749","","O43463",""
,"1",,"","interacts with","0","0.564075513","","RASSF2 (interacts with) COA7",,"0","0","0","1","0.726829268","0.401321757",,"false","interacts with","RASSF2 (interacts with) COA7","0","P50749","","Q96BR5",""
"1","1","1","","interacts with","0","0.476387086","","RASSF2 (interacts with) PHC2",,"0","0","0","1","0.551219512","0.401554659",,"false","interacts with","RASSF2 (interacts with) PHC2","0","P50749","","Q8IXK0",""
,,"1","","interacts with","0","0.622654787","","KCNJ2 (interacts with) IL16",,"0","0","0","1","0.843902439","0.401407135",,"false","interacts with","KCNJ2 (interacts with) IL16","0","P63252","","Q14005",""
"1","1",,"","interacts with","0","0.469070128","","KCNJ2 (interacts with) RBM25",,"0","0","0","1","0.536585366","0.401554889",,"false","interacts with","KCNJ2 (interacts with) RBM25","0","P63252","","P49756",""
"1","1","1","","interacts with","0","0.47642623","","WNT9A (interacts with) BCL2",,"0","1","1","1","0.551219512","0.401632949",,"false","interacts with","WNT9A (interacts with) BCL2","0","O14904","","P10415",""
"1","1","1","","interacts with","0","0.476387165","","WNT9A (interacts with) CGN",,"0","0","0","1","0.551219512","0.401554818",,"false","interacts with","WNT9A (interacts with) CGN","0","O14904","","Q9P2M7",""
"1","1","1","","interacts with","0","0.46421616","","WNT9A (interacts with) DCTN1",,"0","0","0","1","0.526829268","0.401603052",,"false","interacts with","WNT9A (interacts with) DCTN1","0","O14904","","Q14203",""
,"1","1","","interacts with","0","0.564067977","","TDGF1 (interacts with) GID4",,"0","0","0","1","0.726829268","0.401306685","0.287396938","false","interacts with","TDGF1 (interacts with) GID4","1","P13385","","Q8IVV7",""
"1","1","1","","interacts with","0","0.476387173","","GOLGA3 (interacts with) RAMAC",,"0","0","0","1","0.551219512","0.401554834",,"false","interacts with","GOLGA3 (interacts with) RAMAC","0","Q08378","","Q9BTL3",""
"1","1","1","","interacts with","0","0.464192113","","GOLGA3 (interacts with) ZKSCAN4",,"0","0","0","1","0.526829268","0.401554957",,"false","interacts with","GOLGA3 (interacts with) ZKSCAN4","0","Q08378","","Q969J2",""
"1","1","1","","interacts with","0","0.476426287","","GOLGA3 (interacts with) ZNF438",,"0","0","0","1","0.551219512","0.401633062",,"false","interacts with","GOLGA3 (interacts with) ZNF438","0","Q08378","","Q7Z4V0",""
"1","1","1","","interacts with","0","0.476426243","","GOLGA3 (interacts with) TIMP4",,"0","0","0","1","0.551219512","0.401632974",,"false","interacts with","GOLGA3 (interacts with) TIMP4","0","Q08378","","Q99727",""
"1","1","1","","interacts with","0","0.476387126","","GOLGA3 (interacts with) RPL3",,"0","0","0","1","0.551219512","0.401554741",,"false","interacts with","GOLGA3 (interacts with) RPL3","0","Q08378","","P39023",""
"1","1",,"","interacts with","0","0.47638716","","GOLGA3 (interacts with) RABEP1",,"0","0","0","1","0.551219512","0.401554809",,"false","interacts with","GOLGA3 (interacts with) RABEP1","0","Q08378","","Q15276",""
"1","1","1","","interacts with","0","0.476387133","","GOLGA3 (interacts with) ALDH18A1",,"0","0","0","1","0.551219512","0.401554754",,"false","interacts with","GOLGA3 (interacts with) ALDH18A1","0","Q08378","","P54886",""
"1","1",,"","interacts with","0","0.464216086","","BOD1L1 (interacts with) TRIM59",,"0","0","0","1","0.526829268","0.401602903",,"false","interacts with","BOD1L1 (interacts with) TRIM59","0","Q8NFC6","","Q8IWR1",""
